category,continent,ISO_A,country_clean,year,indicator,gender,classif_type1,classif_type2,sector,value,HDI_2023,age_group,education_level,unit,value_usd,scale,population,indicator_abbr,indicator_group
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-64,"Education (Aggregate levels): Less than basic",Other,359.504,0.678,"Adults (25-54)","Less than basic",thousands,359.504,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-64,"Education (Aggregate levels): Basic",Other,536.359,0.678,"Adults (25-54)",Basic,thousands,536.359,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-64,"Education (Aggregate levels): Intermediate",Other,249.656,0.678,"Adults (25-54)",Intermediate,thousands,249.656,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-64,"Education (Aggregate levels): Advanced",Other,434.94,0.678,"Adults (25-54)",Advanced,thousands,434.94,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-64,"Education (Aggregate levels): Level not stated",Other,16.352,0.678,"Adults (25-54)","Not stated",thousands,16.352,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-24,"Education (Aggregate levels): Less than basic",Other,37.684,0.678,"Youth (15-24)","Less than basic",thousands,37.684,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-24,"Education (Aggregate levels): Basic",Other,122.499,0.678,"Youth (15-24)",Basic,thousands,122.499,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-24,"Education (Aggregate levels): Intermediate",Other,67.442,0.678,"Youth (15-24)",Intermediate,thousands,67.442,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-24,"Education (Aggregate levels): Advanced",Other,59.462,0.678,"Youth (15-24)",Advanced,thousands,59.462,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-24,"Education (Aggregate levels): Level not stated",Other,4.557,0.678,"Youth (15-24)","Not stated",thousands,4.557,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,25+,"Education (Aggregate levels): Less than basic",Other,394.604,0.678,"Youth (15-24)","Less than basic",thousands,394.604,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,25+,"Education (Aggregate levels): Basic",Other,444.779,0.678,"Youth (15-24)",Basic,thousands,444.779,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,25+,"Education (Aggregate levels): Intermediate",Other,185.45,0.678,"Youth (15-24)",Intermediate,thousands,185.45,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,25+,"Education (Aggregate levels): Advanced",Other,392.492,0.678,"Youth (15-24)",Advanced,thousands,392.492,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,25+,"Education (Aggregate levels): Level not stated",Other,11.794,0.678,"Youth (15-24)","Not stated",thousands,11.794,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15+,"Education (Aggregate levels): Less than basic",Other,329.395,0.678,"Child (<15)","Less than basic",thousands,329.395,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15+,"Education (Aggregate levels): Basic",Other,361.628,0.678,"Child (<15)",Basic,thousands,361.628,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15+,"Education (Aggregate levels): Intermediate",Other,200.194,0.678,"Child (<15)",Intermediate,thousands,200.194,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15+,"Education (Aggregate levels): Advanced",Other,407.143,0.678,"Child (<15)",Advanced,thousands,407.143,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15+,"Education (Aggregate levels): Level not stated",Other,18.472,0.678,"Child (<15)","Not stated",thousands,18.472,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-64,"Education (Aggregate levels): Less than basic",Other,280.702,0.678,"Adults (25-54)","Less than basic",thousands,280.702,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-64,"Education (Aggregate levels): Basic",Other,343.373,0.678,"Adults (25-54)",Basic,thousands,343.373,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-64,"Education (Aggregate levels): Intermediate",Other,199.065,0.678,"Adults (25-54)",Intermediate,thousands,199.065,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-64,"Education (Aggregate levels): Advanced",Other,398.549,0.678,"Adults (25-54)",Advanced,thousands,398.549,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-64,"Education (Aggregate levels): Level not stated",Other,18.472,0.678,"Adults (25-54)","Not stated",thousands,18.472,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-24,"Education (Aggregate levels): Less than basic",Other,12.533,0.678,"Youth (15-24)","Less than basic",thousands,12.533,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-24,"Education (Aggregate levels): Basic",Other,62.442,0.678,"Youth (15-24)",Basic,thousands,62.442,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-24,"Education (Aggregate levels): Intermediate",Other,59.276,0.678,"Youth (15-24)",Intermediate,thousands,59.276,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-24,"Education (Aggregate levels): Advanced",Other,43.403,0.678,"Youth (15-24)",Advanced,thousands,43.403,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-24,"Education (Aggregate levels): Level not stated",Other,8.183,0.678,"Youth (15-24)","Not stated",thousands,8.183,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,25+,"Education (Aggregate levels): Less than basic",Other,316.862,0.678,"Youth (15-24)","Less than basic",thousands,316.862,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,25+,"Education (Aggregate levels): Basic",Other,299.186,0.678,"Youth (15-24)",Basic,thousands,299.186,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,25+,"Education (Aggregate levels): Intermediate",Other,140.918,0.678,"Youth (15-24)",Intermediate,thousands,140.918,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,25+,"Education (Aggregate levels): Advanced",Other,363.74,0.678,"Youth (15-24)",Advanced,thousands,363.74,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,25+,"Education (Aggregate levels): Level not stated",Other,10.289,0.678,"Youth (15-24)","Not stated",thousands,10.289,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15+,"Education (ISCED-11): X. No schooling",Other,123.479,0.678,"Child (<15)","Less than basic",thousands,123.479,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15+,"Education (ISCED-11): 0. Early childhood education",Other,308.809,0.678,"Child (<15)","Less than basic",thousands,308.809,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15+,"Education (ISCED-11): 1. Primary education",Other,279.232,0.678,"Child (<15)",Basic,thousands,279.232,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15+,"Education (ISCED-11): 2. Lower secondary education",Other,288.045,0.678,"Child (<15)",Intermediate,thousands,288.045,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15+,"Education (ISCED-11): 3. Upper secondary education",Other,252.892,0.678,"Child (<15)",Intermediate,thousands,252.892,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15+,"Education (ISCED-11): 5. Short-cycle tertiary education",Other,324.691,0.678,"Child (<15)",Advanced,thousands,324.691,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15+,"Education (ISCED-11): 6. Bachelor's or equivalent level",Other,122.378,0.678,"Child (<15)",Advanced,thousands,122.378,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15+,"Education (ISCED-11): 7. Master's or equivalent level",Other,4.885,0.678,"Child (<15)",Advanced,thousands,4.885,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15+,"Education (ISCED-11): 9. Not elsewhere classified",Other,16.352,0.678,"Child (<15)","Not stated",thousands,16.352,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-64,"Education (ISCED-11): X. No schooling",Other,92.632,0.678,"Adults (25-54)","Less than basic",thousands,92.632,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-64,"Education (ISCED-11): 0. Early childhood education",Other,266.872,0.678,"Adults (25-54)","Less than basic",thousands,266.872,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-64,"Education (ISCED-11): 1. Primary education",Other,257.804,0.678,"Adults (25-54)",Basic,thousands,257.804,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-64,"Education (ISCED-11): 2. Lower secondary education",Other,278.556,0.678,"Adults (25-54)",Intermediate,thousands,278.556,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-64,"Education (ISCED-11): 3. Upper secondary education",Other,249.656,0.678,"Adults (25-54)",Intermediate,thousands,249.656,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-64,"Education (ISCED-11): 5. Short-cycle tertiary education",Other,313.659,0.678,"Adults (25-54)",Advanced,thousands,313.659,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-64,"Education (ISCED-11): 6. Bachelor's or equivalent level",Other,116.439,0.678,"Adults (25-54)",Advanced,thousands,116.439,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-64,"Education (ISCED-11): 7. Master's or equivalent level",Other,4.842,0.678,"Adults (25-54)",Advanced,thousands,4.842,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-64,"Education (ISCED-11): 9. Not elsewhere classified",Other,16.352,0.678,"Adults (25-54)","Not stated",thousands,16.352,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-24,"Education (ISCED-11): X. No schooling",Other,4.925,0.678,"Youth (15-24)","Less than basic",thousands,4.925,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-24,"Education (ISCED-11): 0. Early childhood education",Other,32.759,0.678,"Youth (15-24)","Less than basic",thousands,32.759,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-24,"Education (ISCED-11): 1. Primary education",Other,55.59,0.678,"Youth (15-24)",Basic,thousands,55.59,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-24,"Education (ISCED-11): 2. Lower secondary education",Other,66.908,0.678,"Youth (15-24)",Intermediate,thousands,66.908,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-24,"Education (ISCED-11): 3. Upper secondary education",Other,67.442,0.678,"Youth (15-24)",Intermediate,thousands,67.442,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-24,"Education (ISCED-11): 5. Short-cycle tertiary education",Other,55.207,0.678,"Youth (15-24)",Advanced,thousands,55.207,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-24,"Education (ISCED-11): 6. Bachelor's or equivalent level",Other,4.233,0.678,"Youth (15-24)",Advanced,thousands,4.233,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,15-24,"Education (ISCED-11): 9. Not elsewhere classified",Other,4.557,0.678,"Youth (15-24)","Not stated",thousands,4.557,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,25+,"Education (ISCED-11): X. No schooling",Other,118.554,0.678,"Youth (15-24)","Less than basic",thousands,118.554,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,25+,"Education (ISCED-11): 0. Early childhood education",Other,276.05,0.678,"Youth (15-24)","Less than basic",thousands,276.05,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,25+,"Education (ISCED-11): 1. Primary education",Other,223.643,0.678,"Youth (15-24)",Basic,thousands,223.643,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,25+,"Education (ISCED-11): 2. Lower secondary education",Other,221.136,0.678,"Youth (15-24)",Intermediate,thousands,221.136,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,25+,"Education (ISCED-11): 3. Upper secondary education",Other,185.45,0.678,"Youth (15-24)",Intermediate,thousands,185.45,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,25+,"Education (ISCED-11): 5. Short-cycle tertiary education",Other,269.485,0.678,"Youth (15-24)",Advanced,thousands,269.485,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,25+,"Education (ISCED-11): 6. Bachelor's or equivalent level",Other,118.146,0.678,"Youth (15-24)",Advanced,thousands,118.146,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,25+,"Education (ISCED-11): 7. Master's or equivalent level",Other,4.862,0.678,"Youth (15-24)",Advanced,thousands,4.862,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",M,25+,"Education (ISCED-11): 9. Not elsewhere classified",Other,11.794,0.678,"Youth (15-24)","Not stated",thousands,11.794,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15+,"Education (ISCED-11): X. No schooling",Other,99.702,0.678,"Child (<15)","Less than basic",thousands,99.702,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15+,"Education (ISCED-11): 0. Early childhood education",Other,229.692,0.678,"Child (<15)","Less than basic",thousands,229.692,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15+,"Education (ISCED-11): 1. Primary education",Other,185.893,0.678,"Child (<15)",Basic,thousands,185.893,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15+,"Education (ISCED-11): 2. Lower secondary education",Other,175.735,0.678,"Child (<15)",Intermediate,thousands,175.735,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15+,"Education (ISCED-11): 3. Upper secondary education",Other,200.194,0.678,"Child (<15)",Intermediate,thousands,200.194,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15+,"Education (ISCED-11): 5. Short-cycle tertiary education",Other,250.175,0.678,"Child (<15)",Advanced,thousands,250.175,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15+,"Education (ISCED-11): 6. Bachelor's or equivalent level",Other,153.04,0.678,"Child (<15)",Advanced,thousands,153.04,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15+,"Education (ISCED-11): 7. Master's or equivalent level",Other,3.928,0.678,"Child (<15)",Advanced,thousands,3.928,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15+,"Education (ISCED-11): 9. Not elsewhere classified",Other,18.472,0.678,"Child (<15)","Not stated",thousands,18.472,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-64,"Education (ISCED-11): X. No schooling",Other,75.825,0.678,"Adults (25-54)","Less than basic",thousands,75.825,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-64,"Education (ISCED-11): 0. Early childhood education",Other,204.877,0.678,"Adults (25-54)","Less than basic",thousands,204.877,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-64,"Education (ISCED-11): 1. Primary education",Other,172.612,0.678,"Adults (25-54)",Basic,thousands,172.612,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-64,"Education (ISCED-11): 2. Lower secondary education",Other,170.761,0.678,"Adults (25-54)",Intermediate,thousands,170.761,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-64,"Education (ISCED-11): 3. Upper secondary education",Other,199.065,0.678,"Adults (25-54)",Intermediate,thousands,199.065,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-64,"Education (ISCED-11): 5. Short-cycle tertiary education",Other,244.344,0.678,"Adults (25-54)",Advanced,thousands,244.344,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-64,"Education (ISCED-11): 6. Bachelor's or equivalent level",Other,150.664,0.678,"Adults (25-54)",Advanced,thousands,150.664,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-64,"Education (ISCED-11): 7. Master's or equivalent level",Other,3.542,0.678,"Adults (25-54)",Advanced,thousands,3.542,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-64,"Education (ISCED-11): 9. Not elsewhere classified",Other,18.472,0.678,"Adults (25-54)","Not stated",thousands,18.472,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-24,"Education (ISCED-11): X. No schooling",Other,1.314,0.678,"Youth (15-24)","Less than basic",thousands,1.314,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-24,"Education (ISCED-11): 0. Early childhood education",Other,11.219,0.678,"Youth (15-24)","Less than basic",thousands,11.219,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-24,"Education (ISCED-11): 1. Primary education",Other,27.682,0.678,"Youth (15-24)",Basic,thousands,27.682,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-24,"Education (ISCED-11): 2. Lower secondary education",Other,34.76,0.678,"Youth (15-24)",Intermediate,thousands,34.76,absolute,6309624,LF,"Labour Force"
"Bottom 5","North America",SLV_A,"El Salvador",2023,"Labour Force",F,15-24,"Education (ISCED-11): 3. Upper secondary education",Other,59.276,0.678,"Youth (15-24)",Intermediate,thousands,59.276,absolute,6309624,LF,"Labour Force"
